Year,State name,District Name,Aspirational Final,Class,Amount of Scholarship,Scholarship_Category_Ratio,Gender_Binary,Cat_Gen,Cat_Obc,Cat_Sc,Cat_St
2023,Andhra Pradesh,Nandyal,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Andhra Pradesh,Prakasam,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Andhra Pradesh,Prakasam,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Andhra Pradesh,Prakasam,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Andhra Pradesh,Prakasam,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Andhra Pradesh,Prakasam,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Andhra Pradesh,Spsr Nellore,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Andhra Pradesh,Spsr Nellore,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Andhra Pradesh,Spsr Nellore,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Andhra Pradesh,Spsr Nellore,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Andhra Pradesh,Spsr Nellore,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Andhra Pradesh,Spsr Nellore,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Andhra Pradesh,Spsr Nellore,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Andhra Pradesh,Spsr Nellore,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Andhra Pradesh,Spsr Nellore,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Andhra Pradesh,Srikakulam,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Andhra Pradesh,Srikakulam,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Andhra Pradesh,Srikakulam,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Andhra Pradesh,Srikakulam,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Andhra Pradesh,Srikakulam,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Andhra Pradesh,Srikakulam,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Andhra Pradesh,Srikakulam,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Andhra Pradesh,Srikakulam,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Andhra Pradesh,Srikakulam,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Andhra Pradesh,Srikakulam,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Andhra Pradesh,Srikakulam,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Andhra Pradesh,Srikakulam,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Andhra Pradesh,Srikakulam,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Andhra Pradesh,Srikakulam,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Andhra Pradesh,Tirupati,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Andhra Pradesh,Tirupati,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Andhra Pradesh,West Godavari,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Andhra Pradesh,West Godavari,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Andhra Pradesh,West Godavari,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Andhra Pradesh,West Godavari,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Andhra Pradesh,West Godavari,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Andhra Pradesh,West Godavari,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Andhra Pradesh,West Godavari,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Andhra Pradesh,West Godavari,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Andhra Pradesh,Anantapur,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Arunachal Pradesh,Lower Subansiri,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Assam,Charaideo,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Assam,Lakhimpur,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Assam,Lakhimpur,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Assam,Sivasagar,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Assam,Sivasagar,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Assam,Sivasagar,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Assam,Sivasagar,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Assam,Sivasagar,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Assam,Tinsukia,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Assam,Tinsukia,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Arwal,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Bhagalpur,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Bhagalpur,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Bhagalpur,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Bhojpur,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Bhojpur,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Bhojpur,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Buxar,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Buxar,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Darbhanga,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Darbhanga,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Darbhanga,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Kaimur (Bhabua),Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Kaimur (Bhabua),Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Kishanganj,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Kishanganj,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Kishanganj,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Madhepura,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Madhepura,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Madhepura,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Madhepura,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Madhepura,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Madhepura,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Madhepura,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Madhepura,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Munger,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Munger,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Munger,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Madhubani,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Munger,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Nalanda,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Nalanda,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Nalanda,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Nalanda,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Nalanda,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Nalanda,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Nalanda,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Nalanda,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Nalanda,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Nalanda,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Nalanda,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Nalanda,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Nalanda,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Nalanda,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Pashchim Champaran,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Pashchim Champaran,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Pashchim Champaran,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Pashchim Champaran,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Pashchim Champaran,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Pashchim Champaran,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Pashchim Champaran,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Pashchim Champaran,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Patna,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Patna,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Patna,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Patna,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Patna,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Purbi Champaran,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Purbi Champaran,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Purbi Champaran,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Purbi Champaran,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Purbi Champaran,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Purbi Champaran,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Purbi Champaran,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Rohtas,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Saharsa,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Samastipur,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Samastipur,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Samastipur,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Samastipur,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Saran,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Saran,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Saran,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Saran,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Saran,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Saran,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Sheohar,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Siwan,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Supaul,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Supaul,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Supaul,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Supaul,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Saharsa,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Saran,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Siwan,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Siwan,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Siwan,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Supaul,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Vaishali,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Vaishali,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Vaishali,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Vaishali,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Vaishali,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Vaishali,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Vaishali,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Vaishali,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Vaishali,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Vaishali,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Kishanganj,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Nalanda,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Nalanda,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Saran,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Saran,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Saran,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Saran,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Bihar,Siwan,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chandigarh,Chandigarh,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chandigarh,Chandigarh,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chandigarh,Chandigarh,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chandigarh,Chandigarh,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Balod,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Balod,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Baloda Bazar,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Baloda Bazar,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Baloda Bazar,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Baloda Bazar,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Baloda Bazar,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Baloda Bazar,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Baloda Bazar,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Baloda Bazar,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Baloda Bazar,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Baloda Bazar,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Baloda Bazar,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Balrampur(2),Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Balrampur(2),Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Balrampur(2),Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Bemetara,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Bemetara,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Bemetara,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Bemetara,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Bemetara,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Bemetara,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Bemetara,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Bemetara,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Bemetara,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Bemetara,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Bemetara,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Bilaspur(1),Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Bilaspur(1),Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Bilaspur(1),Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Bilaspur(1),Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Bilaspur(1),Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Bilaspur(1),Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Bilaspur(1),Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Bilaspur(1),Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Bilaspur(1),Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Bilaspur(1),Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Bilaspur(1),Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Bilaspur(1),Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Bilaspur(1),Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Bilaspur(1),Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Bilaspur(1),Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Bilaspur(1),Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Bilaspur(1),Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Bilaspur(1),Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Balod,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Balod,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Balod,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Dhamtari,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Dhamtari,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Dhamtari,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Dhamtari,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Dhamtari,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Dhamtari,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Dhamtari,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Dhamtari,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Dhamtari,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Dhamtari,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Dhamtari,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Dhamtari,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Durg,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Durg,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Durg,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Durg,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Durg,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Durg,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Durg,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Durg,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Durg,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Durg,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Durg,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Durg,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Durg,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Durg,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Durg,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Durg,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Durg,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Durg,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Durg,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Gariyaband,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Gariyaband,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Gariyaband,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Gariyaband,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Gariyaband,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Janjgir-Champa,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Janjgir-Champa,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Janjgir-Champa,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Janjgir-Champa,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Janjgir-Champa,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Janjgir-Champa,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Janjgir-Champa,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Janjgir-Champa,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Janjgir-Champa,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Janjgir-Champa,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Janjgir-Champa,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Janjgir-Champa,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Kabirdham,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Kabirdham,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Kabirdham,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Kabirdham,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Kabirdham,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Kabirdham,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Kabirdham,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Kabirdham,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Kabirdham,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Kabirdham,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Kabirdham,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Kabirdham,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Kabirdham,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Kabirdham,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Kabirdham,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Kabirdham,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Korea,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Korea,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Korea,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
2023,Chhattisgarh,Korea,Non-Aspirational,10,10000,0.5243309282865771,0,False,True,False,False
