Year,UID,State name,District Name,Aspirational Final,Category name,Class,Gender,Amount of Scholarship
2023,198164,Punjab,Moga,Aspirational,Gen,6,Boys,10000
2023,198165,Rajasthan,Karauli,Aspirational,Gen,6,Boys,10000
2023,198166,Rajasthan,Sirohi,Aspirational,Gen,6,Boys,10000
2023,198167,Rajasthan,Sirohi,Aspirational,Gen,7,Boys,10000
2023,198168,Punjab,Firozpur,Aspirational,Gen,8,Boys,10000
2023,198169,Rajasthan,Karauli,Aspirational,Gen,8,Boys,10000
2023,198170,Odisha,Rayagada,Aspirational,Gen,9,Boys,10000
2023,198171,Punjab,Firozpur,Aspirational,Gen,9,Boys,10000
2023,198172,Rajasthan,Sirohi,Aspirational,Gen,9,Boys,10000
2023,198173,Rajasthan,Sirohi,Aspirational,Gen,9,Boys,10000
2023,198174,Rajasthan,Sirohi,Aspirational,Gen,9,Boys,10000
2023,198175,Punjab,Firozpur,Aspirational,Gen,10,Boys,10000
2023,198176,Rajasthan,Sirohi,Aspirational,Gen,10,Boys,10000
2023,198177,Rajasthan,Sirohi,Aspirational,Gen,10,Boys,10000
2023,198178,Odisha,Rayagada,Aspirational,Obc,6,Boys,10000
2023,198179,Rajasthan,Karauli,Aspirational,Obc,6,Boys,10000
2023,198180,Rajasthan,Karauli,Aspirational,Obc,6,Boys,10000
2023,198181,Rajasthan,Sirohi,Aspirational,Obc,6,Boys,10000
2023,198182,Rajasthan,Sirohi,Aspirational,Obc,6,Boys,10000
2023,198183,Tamil Nadu,Ramanathapuram,Aspirational,Obc,6,Boys,10000
2023,198184,Odisha,Nuapada,Aspirational,Obc,7,Boys,10000
2023,198185,Rajasthan,Karauli,Aspirational,Obc,7,Boys,10000
2023,198186,Rajasthan,Sirohi,Aspirational,Obc,7,Boys,10000
2023,198187,Rajasthan,Sirohi,Aspirational,Obc,7,Boys,10000
2023,198188,Rajasthan,Sirohi,Aspirational,Obc,7,Boys,10000
2023,198189,Rajasthan,Sirohi,Aspirational,Obc,7,Boys,10000
2023,198190,Tamil Nadu,Ramanathapuram,Aspirational,Obc,7,Boys,10000
2023,198191,Tamil Nadu,Ramanathapuram,Aspirational,Obc,7,Boys,10000
2023,198192,Punjab,Moga,Aspirational,Obc,8,Boys,10000
2023,198193,Punjab,Moga,Aspirational,Obc,8,Boys,10000
2023,198194,Rajasthan,Dholpur,Aspirational,Obc,8,Boys,10000
2023,198195,Rajasthan,Karauli,Aspirational,Obc,8,Boys,10000
2023,198196,Rajasthan,Karauli,Aspirational,Obc,8,Boys,10000
2023,198197,Rajasthan,Karauli,Aspirational,Obc,8,Boys,10000
2023,198198,Rajasthan,Karauli,Aspirational,Obc,8,Boys,10000
2023,198199,Rajasthan,Sirohi,Aspirational,Obc,8,Boys,10000
2023,198200,Rajasthan,Sirohi,Aspirational,Obc,8,Boys,10000
2023,198201,Odisha,Rayagada,Aspirational,Obc,9,Boys,10000
2023,198202,Odisha,Rayagada,Aspirational,Obc,9,Boys,10000
2023,198203,Rajasthan,Karauli,Aspirational,Obc,9,Boys,10000
2023,198204,Rajasthan,Karauli,Aspirational,Obc,9,Boys,10000
2023,198205,Rajasthan,Karauli,Aspirational,Obc,9,Boys,10000
2023,198206,Rajasthan,Karauli,Aspirational,Obc,9,Boys,10000
2023,198207,Rajasthan,Sirohi,Aspirational,Obc,9,Boys,10000
2023,198208,Rajasthan,Sirohi,Aspirational,Obc,9,Boys,10000
2023,198209,Rajasthan,Sirohi,Aspirational,Obc,9,Boys,10000
2023,198210,Odisha,Rayagada,Aspirational,Obc,10,Boys,10000
2023,198211,Rajasthan,Dholpur,Aspirational,Obc,10,Boys,10000
2023,198212,Rajasthan,Karauli,Aspirational,Obc,10,Boys,10000
2023,198213,Rajasthan,Karauli,Aspirational,Obc,10,Boys,10000
2023,198214,Rajasthan,Karauli,Aspirational,Obc,10,Boys,10000
2023,198215,Rajasthan,Sirohi,Aspirational,Obc,10,Boys,10000
2023,198216,Rajasthan,Sirohi,Aspirational,Obc,10,Boys,10000
2023,198217,Rajasthan,Sirohi,Aspirational,Obc,10,Boys,10000
2023,198218,Rajasthan,Sirohi,Aspirational,Obc,10,Boys,10000
2023,198219,Rajasthan,Sirohi,Aspirational,Obc,10,Boys,10000
2023,198220,Punjab,Firozpur,Aspirational,Sc,6,Boys,10000
2023,198221,Punjab,Firozpur,Aspirational,Sc,6,Boys,10000
2023,198222,Rajasthan,Karauli,Aspirational,Sc,6,Boys,10000
2023,198223,Rajasthan,Karauli,Aspirational,Sc,6,Boys,10000
2023,198224,Tamil Nadu,Ramanathapuram,Aspirational,Sc,6,Boys,10000
2023,198225,Rajasthan,Karauli,Aspirational,Sc,7,Boys,10000
2023,198226,Rajasthan,Sirohi,Aspirational,Sc,7,Boys,10000
2023,198227,Rajasthan,Sirohi,Aspirational,Sc,7,Boys,10000
2023,198228,Punjab,Firozpur,Aspirational,Sc,8,Boys,10000
2023,198229,Rajasthan,Karauli,Aspirational,Sc,8,Boys,10000
2023,198230,Rajasthan,Karauli,Aspirational,Sc,8,Boys,10000
2023,198231,Rajasthan,Karauli,Aspirational,Sc,8,Boys,10000
2023,198232,Rajasthan,Karauli,Aspirational,Sc,8,Boys,10000
2023,198233,Rajasthan,Karauli,Aspirational,Sc,8,Boys,10000
2023,198234,Rajasthan,Sirohi,Aspirational,Sc,8,Boys,10000
2023,198235,Rajasthan,Sirohi,Aspirational,Sc,8,Boys,10000
2023,198236,Odisha,Rayagada,Aspirational,Sc,9,Boys,10000
2023,198237,Odisha,Rayagada,Aspirational,Sc,9,Boys,10000
2023,198238,Odisha,Rayagada,Aspirational,Sc,9,Boys,10000
2023,198239,Odisha,Rayagada,Aspirational,Sc,9,Boys,10000
2023,198240,Odisha,Rayagada,Aspirational,Sc,9,Boys,10000
2023,198241,Punjab,Firozpur,Aspirational,Sc,9,Boys,10000
2023,198242,Punjab,Moga,Aspirational,Sc,9,Boys,10000
2023,198243,Rajasthan,Karauli,Aspirational,Sc,9,Boys,10000
2023,198244,Rajasthan,Karauli,Aspirational,Sc,9,Boys,10000
2023,198245,Rajasthan,Karauli,Aspirational,Sc,9,Boys,10000
2023,198246,Rajasthan,Sirohi,Aspirational,Sc,9,Boys,10000
2023,198247,Rajasthan,Sirohi,Aspirational,Sc,9,Boys,10000
2023,198248,Odisha,Rayagada,Aspirational,Sc,10,Boys,10000
2023,198249,Rajasthan,Karauli,Aspirational,Sc,10,Boys,10000
2023,198250,Rajasthan,Karauli,Aspirational,Sc,10,Boys,10000
2023,198251,Rajasthan,Karauli,Aspirational,Sc,10,Boys,10000
2023,198252,Rajasthan,Karauli,Aspirational,Sc,10,Boys,10000
2023,198253,Rajasthan,Karauli,Aspirational,Sc,10,Boys,10000
2023,198254,Rajasthan,Sirohi,Aspirational,Sc,10,Boys,10000
2023,198255,Odisha,Nuapada,Aspirational,St,6,Boys,10000
2023,198256,Odisha,Rayagada,Aspirational,St,7,Boys,10000
2023,198257,Rajasthan,Karauli,Aspirational,St,7,Boys,10000
2023,198258,Rajasthan,Dholpur,Aspirational,St,8,Boys,10000
2023,198259,Rajasthan,Karauli,Aspirational,St,8,Boys,10000
2023,198260,Rajasthan,Sirohi,Aspirational,St,8,Boys,10000
2023,198261,Rajasthan,Sirohi,Aspirational,St,8,Boys,10000
2023,198262,Rajasthan,Sirohi,Aspirational,St,8,Boys,10000
2023,198263,Rajasthan,Sirohi,Aspirational,St,8,Boys,10000
2023,198264,Rajasthan,Sirohi,Aspirational,St,8,Boys,10000
2023,198265,Odisha,Rayagada,Aspirational,St,9,Boys,10000
2023,198266,Odisha,Rayagada,Aspirational,St,9,Boys,10000
2023,198267,Odisha,Rayagada,Aspirational,St,9,Boys,10000
2023,198268,Odisha,Rayagada,Aspirational,St,9,Boys,10000
2023,198269,Rajasthan,Sirohi,Aspirational,St,9,Boys,10000
2023,198270,Rajasthan,Sirohi,Aspirational,St,9,Boys,10000
2023,198271,Rajasthan,Karauli,Aspirational,St,10,Boys,10000
2023,198272,Rajasthan,Karauli,Aspirational,St,10,Boys,10000
2023,198273,Odisha,Rayagada,Aspirational,Gen,8,Girls,10000
2023,198274,Odisha,Rayagada,Aspirational,Gen,8,Girls,10000
2023,198275,Punjab,Firozpur,Aspirational,Gen,8,Girls,10000
2023,198276,Rajasthan,Karauli,Aspirational,Gen,8,Girls,10000
2023,198277,Rajasthan,Sirohi,Aspirational,Gen,8,Girls,10000
2023,198278,Rajasthan,Sirohi,Aspirational,St,10,Boys,10000
2023,198279,Punjab,Firozpur,Aspirational,Gen,6,Girls,10000
2023,198280,Odisha,Rayagada,Aspirational,Obc,8,Girls,10000
2023,198281,Rajasthan,Karauli,Aspirational,Obc,8,Girls,10000
2023,198282,Rajasthan,Karauli,Aspirational,Obc,8,Girls,10000
2023,198283,Rajasthan,Sirohi,Aspirational,Obc,8,Girls,10000
2023,198284,Rajasthan,Sirohi,Aspirational,Obc,8,Girls,10000
2023,198285,Rajasthan,Sirohi,Aspirational,Obc,8,Girls,10000
2023,198286,Rajasthan,Sirohi,Aspirational,Obc,8,Girls,10000
2023,198287,Rajasthan,Sirohi,Aspirational,Obc,8,Girls,10000
2023,198288,Rajasthan,Sirohi,Aspirational,Obc,8,Girls,10000
2023,198289,Odisha,Rayagada,Aspirational,Gen,7,Girls,10000
2023,198290,Rajasthan,Dholpur,Aspirational,Gen,7,Girls,10000
2023,198291,Rajasthan,Karauli,Aspirational,Gen,7,Girls,10000
2023,198292,Rajasthan,Karauli,Aspirational,Obc,7,Girls,10000
2023,198293,Rajasthan,Sirohi,Aspirational,Obc,7,Girls,10000
2023,198294,Odisha,Rayagada,Aspirational,Gen,9,Girls,10000
2023,198295,Punjab,Firozpur,Aspirational,Gen,9,Girls,10000
2023,198296,Rajasthan,Dholpur,Aspirational,Gen,9,Girls,10000
2023,198297,Rajasthan,Karauli,Aspirational,Gen,9,Girls,10000
2023,198298,Rajasthan,Sirohi,Aspirational,Gen,9,Girls,10000
2023,198299,Odisha,Rayagada,Aspirational,Obc,9,Girls,10000
2023,198300,Odisha,Rayagada,Aspirational,Obc,9,Girls,10000
2023,198301,Odisha,Rayagada,Aspirational,Obc,9,Girls,10000
2023,198302,Punjab,Firozpur,Aspirational,Obc,9,Girls,10000
2023,198303,Punjab,Firozpur,Aspirational,Obc,9,Girls,10000
2023,198304,Rajasthan,Karauli,Aspirational,Obc,9,Girls,10000
2023,198305,Rajasthan,Karauli,Aspirational,Obc,9,Girls,10000
2023,198306,Rajasthan,Sirohi,Aspirational,Obc,9,Girls,10000
2023,198307,Odisha,Rayagada,Aspirational,Obc,10,Girls,10000
2023,198308,Odisha,Rayagada,Aspirational,Obc,10,Girls,10000
2023,198309,Punjab,Moga,Aspirational,Obc,10,Girls,10000
2023,198310,Rajasthan,Karauli,Aspirational,Obc,10,Girls,10000
2023,198311,Rajasthan,Karauli,Aspirational,Obc,10,Girls,10000
2023,198312,Rajasthan,Karauli,Aspirational,Obc,10,Girls,10000
2023,198313,Rajasthan,Karauli,Aspirational,Obc,10,Girls,10000
2023,198314,Rajasthan,Karauli,Aspirational,Obc,10,Girls,10000
2023,198315,Rajasthan,Karauli,Aspirational,Obc,10,Girls,10000
2023,198316,Rajasthan,Karauli,Aspirational,Obc,10,Girls,10000
2023,198317,Rajasthan,Sirohi,Aspirational,Obc,10,Girls,10000
2023,198318,Rajasthan,Sirohi,Aspirational,Obc,10,Girls,10000
2023,198319,Rajasthan,Sirohi,Aspirational,Obc,10,Girls,10000
2023,198320,Punjab,Firozpur,Aspirational,Sc,6,Girls,10000
2023,198321,Punjab,Firozpur,Aspirational,Sc,6,Girls,10000
2023,198322,Tamil Nadu,Ramanathapuram,Aspirational,Sc,6,Girls,10000
2023,198323,Punjab,Firozpur,Aspirational,Sc,7,Girls,10000
2023,198324,Punjab,Firozpur,Aspirational,Sc,7,Girls,10000
2023,198325,Rajasthan,Karauli,Aspirational,Sc,7,Girls,10000
2023,198326,Rajasthan,Karauli,Aspirational,Sc,7,Girls,10000
2023,198327,Rajasthan,Karauli,Aspirational,Sc,7,Girls,10000
2023,198328,Rajasthan,Sirohi,Aspirational,Sc,7,Girls,10000
2023,198329,Rajasthan,Sirohi,Aspirational,Sc,7,Girls,10000
2023,198330,Tamil Nadu,Ramanathapuram,Aspirational,Sc,7,Girls,10000
2023,198331,Tamil Nadu,Ramanathapuram,Aspirational,Sc,7,Girls,10000
2023,198332,Tamil Nadu,Ramanathapuram,Aspirational,Sc,7,Girls,10000
2023,198333,Odisha,Rayagada,Aspirational,Sc,8,Girls,10000
2023,198334,Punjab,Firozpur,Aspirational,Sc,8,Girls,10000
2023,198335,Punjab,Firozpur,Aspirational,Sc,8,Girls,10000
2023,198336,Punjab,Firozpur,Aspirational,Sc,8,Girls,10000
2023,198337,Punjab,Firozpur,Aspirational,Sc,8,Girls,10000
2023,198338,Punjab,Moga,Aspirational,Sc,8,Girls,10000
2023,198339,Rajasthan,Karauli,Aspirational,Sc,8,Girls,10000
2023,198340,Rajasthan,Karauli,Aspirational,Sc,8,Girls,10000
2023,198341,Rajasthan,Karauli,Aspirational,Sc,8,Girls,10000
2023,198342,Rajasthan,Sirohi,Aspirational,Sc,8,Girls,10000
2023,198343,Rajasthan,Sirohi,Aspirational,Sc,8,Girls,10000
2023,198344,Tamil Nadu,Ramanathapuram,Aspirational,Sc,8,Girls,10000
2023,198345,Odisha,Rayagada,Aspirational,Sc,9,Girls,10000
2023,198346,Odisha,Rayagada,Aspirational,Sc,9,Girls,10000
2023,198347,Odisha,Rayagada,Aspirational,Sc,9,Girls,10000
2023,198348,Odisha,Rayagada,Aspirational,Sc,9,Girls,10000
2023,198349,Punjab,Firozpur,Aspirational,Sc,9,Girls,10000
2023,198350,Punjab,Firozpur,Aspirational,Sc,9,Girls,10000
2023,198351,Punjab,Firozpur,Aspirational,Sc,9,Girls,10000
2023,198352,Rajasthan,Karauli,Aspirational,Sc,9,Girls,10000
2023,198353,Rajasthan,Sirohi,Aspirational,Sc,9,Girls,10000
2023,198354,Andhra Pradesh,Y.S.R.,Aspirational,Gen,6,Boys,10000
2023,198355,Bihar,Aurangabad(1),Aspirational,Gen,6,Boys,10000
2023,198356,Bihar,Aurangabad(1),Aspirational,Gen,6,Boys,10000
2023,198357,Bihar,Aurangabad(1),Aspirational,Gen,6,Boys,10000
2023,198358,Bihar,Aurangabad(1),Aspirational,Gen,6,Boys,10000
2023,198359,Bihar,Begusarai,Aspirational,Gen,6,Boys,10000
2023,198360,Bihar,Begusarai,Aspirational,Gen,6,Boys,10000
2023,198361,Bihar,Begusarai,Aspirational,Gen,6,Boys,10000
2023,198362,Bihar,Gaya,Aspirational,Gen,6,Boys,10000
2023,198363,Bihar,Khagaria,Aspirational,Gen,6,Boys,10000
2023,198364,Bihar,Muzaffarpur,Aspirational,Gen,6,Boys,10000
2023,198365,Bihar,Purnia,Aspirational,Gen,6,Boys,10000
2023,198366,Bihar,Purnia,Aspirational,Gen,6,Boys,10000
2023,198367,Chhattisgarh,Bastar,Aspirational,Gen,6,Boys,10000
2023,198368,Himachal Pradesh,Chamba,Aspirational,Gen,6,Boys,10000
2023,198369,Jammu & Kashmir,Baramulla,Aspirational,Gen,6,Boys,10000
2023,198370,Jammu & Kashmir,Baramulla,Aspirational,Gen,6,Boys,10000
2023,198371,Jammu & Kashmir,Baramulla,Aspirational,Gen,6,Boys,10000
2023,198372,Jammu & Kashmir,Baramulla,Aspirational,Gen,6,Boys,10000
2023,198373,Jammu & Kashmir,Baramulla,Aspirational,Gen,6,Boys,10000
2023,198374,Jammu & Kashmir,Baramulla,Aspirational,Gen,6,Boys,10000
2023,198375,Jammu & Kashmir,Baramulla,Aspirational,Gen,6,Boys,10000
2023,198376,Jammu & Kashmir,Baramulla,Aspirational,Gen,6,Boys,10000
2023,198377,Jammu & Kashmir,Baramulla,Aspirational,Gen,6,Boys,10000
2023,198378,Jammu & Kashmir,Baramulla,Aspirational,Gen,6,Boys,10000
2023,198379,Jammu & Kashmir,Baramulla,Aspirational,Gen,6,Boys,10000
2023,198380,Jammu & Kashmir,Baramulla,Aspirational,Gen,6,Boys,10000
2023,198381,Jammu & Kashmir,Kupwara,Aspirational,Gen,6,Boys,10000
2023,198382,Jharkhand,Bokaro,Aspirational,Gen,6,Boys,10000
2023,198383,Jharkhand,Bokaro,Aspirational,Gen,6,Boys,10000
2023,198384,Jharkhand,Garhwa,Aspirational,Gen,6,Boys,10000
2023,198385,Jharkhand,Giridih,Aspirational,Gen,6,Boys,10000
2023,198386,Jharkhand,Khunti,Aspirational,Gen,6,Boys,10000
2023,198387,Jharkhand,Lohardaga,Aspirational,Gen,6,Boys,10000
2023,198388,Jharkhand,Palamu,Aspirational,Gen,6,Boys,10000
2023,198389,Jharkhand,Palamu,Aspirational,Gen,6,Boys,10000
2023,198390,Jharkhand,Palamu,Aspirational,Gen,6,Boys,10000
2023,198391,Jharkhand,Palamu,Aspirational,Gen,6,Boys,10000
2023,198392,Jharkhand,Palamu,Aspirational,Gen,6,Boys,10000
2023,198393,Jharkhand,Pakur,Aspirational,Gen,6,Boys,10000
2023,198394,Jharkhand,Pakur,Aspirational,Gen,6,Boys,10000
2023,198395,Jharkhand,Purbi Singhbhum,Aspirational,Gen,6,Boys,10000
2023,198396,Jharkhand,Ramgarh,Aspirational,Gen,6,Boys,10000
2023,198397,Jharkhand,Ranchi,Aspirational,Gen,6,Boys,10000
2023,198398,Odisha,Balangir,Aspirational,Gen,6,Boys,10000
2023,198399,Odisha,Balangir,Aspirational,Gen,6,Boys,10000
2023,198400,Odisha,Dhenkanal,Aspirational,Gen,6,Boys,10000
2023,198401,Odisha,Kalahandi,Aspirational,Gen,6,Boys,10000
2023,198402,Odisha,Kandhamal,Aspirational,Gen,6,Boys,10000
2023,198403,Rajasthan,Jaisalmer,Aspirational,Gen,6,Boys,10000
2023,198404,Tamil Nadu,Virudhunagar,Aspirational,Gen,6,Boys,10000
2023,198405,Telangana,Bhadradri-Kothagudem,Aspirational,Gen,6,Boys,10000
2023,198406,Telangana,Bhadradri-Kothagudem,Aspirational,Gen,6,Boys,10000
2023,198407,Uttar Pradesh,Balrampur(1),Aspirational,Gen,6,Boys,10000
2023,198408,Uttarakhand,Udham Singh Nagar,Aspirational,Gen,6,Boys,10000
2023,198409,Uttarakhand,Udham Singh Nagar,Aspirational,Gen,6,Boys,10000
2023,198410,Andhra Pradesh,Visakhapatnam,Aspirational,Gen,7,Boys,10000
2023,198411,Andhra Pradesh,Visakhapatnam,Aspirational,Gen,7,Boys,10000
2023,198412,Andhra Pradesh,Visakhapatnam,Aspirational,Gen,7,Boys,10000
2023,198413,Andhra Pradesh,Y.S.R.,Aspirational,Gen,7,Boys,10000
2023,198414,Andhra Pradesh,Y.S.R.,Aspirational,Gen,7,Boys,10000
2023,198415,Andhra Pradesh,Y.S.R.,Aspirational,Gen,7,Boys,10000
2023,198416,Andhra Pradesh,Y.S.R.,Aspirational,Gen,7,Boys,10000
2023,198417,Andhra Pradesh,Y.S.R.,Aspirational,Gen,7,Boys,10000
2023,198418,Andhra Pradesh,Y.S.R.,Aspirational,Gen,7,Boys,10000
2023,198419,Andhra Pradesh,Y.S.R.,Aspirational,Gen,7,Boys,10000
2023,198420,Bihar,Aurangabad(1),Aspirational,Gen,7,Boys,10000
2023,198421,Bihar,Aurangabad(1),Aspirational,Gen,7,Boys,10000
2023,198422,Bihar,Aurangabad(1),Aspirational,Gen,7,Boys,10000
2023,198423,Bihar,Aurangabad(1),Aspirational,Gen,7,Boys,10000
2023,198424,Bihar,Aurangabad(1),Aspirational,Gen,7,Boys,10000
2023,198425,Bihar,Aurangabad(1),Aspirational,Gen,7,Boys,10000
2023,198426,Bihar,Aurangabad(1),Aspirational,Gen,7,Boys,10000
2023,198427,Bihar,Begusarai,Aspirational,Gen,7,Boys,10000
2023,198428,Bihar,Begusarai,Aspirational,Gen,7,Boys,10000
2023,198429,Bihar,Begusarai,Aspirational,Gen,7,Boys,10000
2023,198430,Bihar,Banka,Aspirational,Gen,7,Boys,10000
2023,198431,Bihar,Begusarai,Aspirational,Gen,7,Boys,10000
2023,198432,Bihar,Gaya,Aspirational,Gen,7,Boys,10000
2023,198433,Bihar,Katihar,Aspirational,Gen,7,Boys,10000
2023,198434,Bihar,Muzaffarpur,Aspirational,Gen,7,Boys,10000
2023,198435,Bihar,Muzaffarpur,Aspirational,Gen,7,Boys,10000
2023,198436,Bihar,Nawada,Aspirational,Gen,7,Boys,10000
2023,198437,Bihar,Nawada,Aspirational,Gen,7,Boys,10000
2023,198438,Chhattisgarh,Bastar,Aspirational,Gen,7,Boys,10000
2023,198439,Chhattisgarh,Korba,Aspirational,Gen,7,Boys,10000
2023,198440,Chhattisgarh,Korba,Aspirational,Gen,7,Boys,10000
2023,198441,Chhattisgarh,Sukma,Aspirational,Gen,7,Boys,10000
2023,198442,Himachal Pradesh,Chamba,Aspirational,Gen,7,Boys,10000
2023,198443,Himachal Pradesh,Chamba,Aspirational,Gen,7,Boys,10000
2023,198444,Himachal Pradesh,Chamba,Aspirational,Gen,7,Boys,10000
2023,198445,Jammu & Kashmir,Baramulla,Aspirational,Gen,7,Boys,10000
2023,198446,Jammu & Kashmir,Baramulla,Aspirational,Gen,7,Boys,10000
2023,198447,Jammu & Kashmir,Baramulla,Aspirational,Gen,7,Boys,10000
2023,198448,Jammu & Kashmir,Baramulla,Aspirational,Gen,7,Boys,10000
2023,198449,Jammu & Kashmir,Baramulla,Aspirational,Gen,7,Boys,10000
2023,198450,Jammu & Kashmir,Baramulla,Aspirational,Gen,7,Boys,10000
2023,198451,Jammu & Kashmir,Baramulla,Aspirational,Gen,7,Boys,10000
2023,198452,Jammu & Kashmir,Baramulla,Aspirational,Gen,7,Boys,10000
2023,198453,Jammu & Kashmir,Baramulla,Aspirational,Gen,7,Boys,10000
2023,198454,Jammu & Kashmir,Baramulla,Aspirational,Gen,7,Boys,10000
2023,198455,Jammu & Kashmir,Baramulla,Aspirational,Gen,7,Boys,10000
2023,198456,Jammu & Kashmir,Baramulla,Aspirational,Gen,7,Boys,10000
2023,198457,Jammu & Kashmir,Baramulla,Aspirational,Gen,7,Boys,10000
2023,198458,Jammu & Kashmir,Baramulla,Aspirational,Gen,7,Boys,10000
2023,198459,Jammu & Kashmir,Baramulla,Aspirational,Gen,7,Boys,10000
2023,198460,Jammu & Kashmir,Kupwara,Aspirational,Gen,7,Boys,10000
2023,198461,Jammu & Kashmir,Kupwara,Aspirational,Gen,7,Boys,10000
2023,198462,Jammu & Kashmir,Kupwara,Aspirational,Gen,7,Boys,10000
2023,198463,Jharkhand,Bokaro,Aspirational,Gen,7,Boys,10000
2023,198464,Jharkhand,Bokaro,Aspirational,Gen,7,Boys,10000
2023,198465,Jharkhand,Dumka,Aspirational,Gen,7,Boys,10000
2023,198466,Jharkhand,Godda,Aspirational,Gen,7,Boys,10000
2023,198467,Jharkhand,Godda,Aspirational,Gen,7,Boys,10000
2023,198468,Jharkhand,Hazaribagh,Aspirational,Gen,7,Boys,10000
2023,198469,Jharkhand,Hazaribagh,Aspirational,Gen,7,Boys,10000
2023,198470,Jharkhand,Hazaribagh,Aspirational,Gen,7,Boys,10000
2023,198471,Jharkhand,Khunti,Aspirational,Gen,7,Boys,10000
2023,198472,Jharkhand,Palamu,Aspirational,Gen,7,Boys,10000
2023,198473,Jharkhand,Palamu,Aspirational,Gen,7,Boys,10000
2023,198474,Jharkhand,Purbi Singhbhum,Aspirational,Gen,7,Boys,10000
2023,198475,Jharkhand,Purbi Singhbhum,Aspirational,Gen,7,Boys,10000
2023,198476,Jharkhand,Purbi Singhbhum,Aspirational,Gen,7,Boys,10000
2023,198477,Jharkhand,Purbi Singhbhum,Aspirational,Gen,7,Boys,10000
2023,198478,Jharkhand,Ramgarh,Aspirational,Gen,7,Boys,10000
2023,198479,Jharkhand,Ranchi,Aspirational,Gen,7,Boys,10000
2023,198480,Jharkhand,Ranchi,Aspirational,Gen,7,Boys,10000
2023,198481,Jharkhand,Ranchi,Aspirational,Gen,7,Boys,10000
2023,198482,Jharkhand,Ranchi,Aspirational,Gen,7,Boys,10000
2023,198483,Jharkhand,Chatra,Aspirational,Gen,7,Boys,10000
2023,198484,Madhya Pradesh,Rajgarh,Aspirational,Gen,7,Boys,10000
2023,198485,Madhya Pradesh,Singrauli,Aspirational,Gen,7,Boys,10000
2023,198486,Madhya Pradesh,Singrauli,Aspirational,Gen,7,Boys,10000
2023,198487,Odisha,Dhenkanal,Aspirational,Gen,7,Boys,10000
2023,198488,Odisha,Dhenkanal,Aspirational,Gen,7,Boys,10000
2023,198489,Odisha,Dhenkanal,Aspirational,Gen,7,Boys,10000
2023,198490,Odisha,Dhenkanal,Aspirational,Gen,7,Boys,10000
2023,198491,Odisha,Dhenkanal,Aspirational,Gen,7,Boys,10000
2023,198492,Odisha,Dhenkanal,Aspirational,Gen,7,Boys,10000
2023,198493,Odisha,Dhenkanal,Aspirational,Gen,7,Boys,10000
2023,198494,Odisha,Gajapati,Aspirational,Gen,7,Boys,10000
2023,198495,Odisha,Kalahandi,Aspirational,Gen,7,Boys,10000
2023,198496,Odisha,Malkangiri,Aspirational,Gen,7,Boys,10000
2023,198497,Odisha,Nabarangpur,Aspirational,Gen,7,Boys,10000
2023,198498,Rajasthan,Dholpur,Aspirational,Gen,7,Boys,10000
2023,198499,Rajasthan,Jaisalmer,Aspirational,Gen,7,Boys,10000
2023,198500,Uttarakhand,Haridwar,Aspirational,Gen,7,Boys,10000
2023,198501,Uttarakhand,Udham Singh Nagar,Aspirational,Gen,7,Boys,10000
2023,198502,Uttarakhand,Udham Singh Nagar,Aspirational,Gen,7,Boys,10000
2023,198503,Uttarakhand,Udham Singh Nagar,Aspirational,Gen,7,Boys,10000
2023,198504,Uttarakhand,Udham Singh Nagar,Aspirational,Gen,7,Boys,10000
2023,198505,Uttarakhand,Udham Singh Nagar,Aspirational,Gen,7,Boys,10000
2023,198506,Uttarakhand,Udham Singh Nagar,Aspirational,Gen,7,Boys,10000
2023,198507,Uttarakhand,Udham Singh Nagar,Aspirational,Gen,7,Boys,10000
2023,198508,Uttarakhand,Udham Singh Nagar,Aspirational,Gen,7,Boys,10000
2023,198509,Rajasthan,Dholpur,Aspirational,Gen,10,Girls,10000
2023,198510,Rajasthan,Sirohi,Aspirational,Gen,10,Girls,10000
2023,198511,Punjab,Moga,Aspirational,Sc,10,Girls,10000
2023,198512,Rajasthan,Dholpur,Aspirational,Sc,10,Girls,10000
2023,198513,Rajasthan,Karauli,Aspirational,Sc,10,Girls,10000
2023,198514,Rajasthan,Karauli,Aspirational,Sc,10,Girls,10000
2023,198515,Rajasthan,Karauli,Aspirational,Sc,10,Girls,10000
2023,198516,Rajasthan,Sirohi,Aspirational,Sc,10,Girls,10000
2023,198517,Rajasthan,Karauli,Aspirational,St,6,Girls,10000
2023,198518,Rajasthan,Sirohi,Aspirational,St,7,Girls,10000
2023,198519,Odisha,Nuapada,Aspirational,St,8,Girls,10000
2023,198520,Rajasthan,Karauli,Aspirational,St,8,Girls,10000
2023,198521,Rajasthan,Karauli,Aspirational,St,8,Girls,10000
2023,198522,Rajasthan,Sirohi,Aspirational,St,8,Girls,10000
2023,198523,Rajasthan,Sirohi,Aspirational,St,8,Girls,10000
2023,198524,Rajasthan,Sirohi,Aspirational,St,8,Girls,10000
2023,198525,Odisha,Rayagada,Aspirational,St,9,Girls,10000
2023,198526,Rajasthan,Sirohi,Aspirational,St,9,Girls,10000
2023,198527,Odisha,Rayagada,Aspirational,St,10,Girls,10000
2023,198528,Rajasthan,Karauli,Aspirational,St,10,Girls,10000
2023,198529,Rajasthan,Karauli,Aspirational,St,10,Girls,10000
